URLSimilarityIndex,HasSocialNet,NoOfJS,NoOfImage,HasDescription,IsHTTPS,label
100.0,0,12,19,1,1,1
100.0,0,10,36,1,1,1
100.0,1,5,20,1,1,1
100.0,1,3,33,1,1,1
100.0,1,14,5,1,1,1
100.0,1,39,24,1,1,1
100.0,1,22,45,1,1,1
100.0,1,18,31,1,1,1
100.0,1,24,44,0,1,1
100.0,1,14,13,0,1,1
100.0,1,37,124,1,1,1
100.0,1,3,23,0,1,1
100.0,1,19,46,1,1,1
100.0,1,35,31,1,1,1
100.0,1,9,25,1,1,1
100.0,1,19,15,1,1,1
100.0,1,63,195,1,1,1
100.0,0,4,78,0,1,1
100.0,1,1,12,0,1,1
100.0,1,8,20,1,1,1
100.0,1,5,28,1,1,1
100.0,1,18,25,1,1,1
100.0,0,1,1,0,1,1
100.0,0,6,21,1,1,1
100.0,0,1,5,1,1,1
100.0,1,18,31,1,1,1
100.0,0,11,3,1,1,1
100.0,1,21,45,0,1,1
100.0,0,8,8,0,1,1
100.0,1,9,9,1,1,1
100.0,0,34,49,1,1,1
100.0,1,5,25,1,1,1
100.0,1,23,24,0,1,1
100.0,1,7,23,0,1,1
100.0,1,65,25,1,1,1
100.0,1,14,25,1,1,1
100.0,1,16,143,1,1,1
100.0,0,13,6,0,1,1
100.0,1,15,16,1,1,1
100.0,1,23,24,1,1,1
100.0,1,13,11,1,1,1
100.0,1,2,7,0,1,1
100.0,1,26,22,0,1,1
100.0,1,2,16,0,1,1
100.0,1,17,44,1,1,1
100.0,1,56,28,1,1,1
100.0,1,3,24,1,1,1
100.0,1,27,48,1,1,1
100.0,1,12,160,1,1,1
100.0,1,15,27,1,1,1
100.0,1,23,102,1,1,1
100.0,1,10,3,0,1,1
100.0,0,18,30,0,1,1
100.0,1,27,17,1,1,1
100.0,1,8,10,0,1,1
100.0,1,20,45,1,1,1
100.0,1,6,1,0,1,1
100.0,0,65,11,0,1,1
100.0,1,1,13,0,1,1
100.0,1,24,23,1,1,1
100.0,1,9,41,1,1,1
100.0,1,2,21,1,1,1
100.0,0,30,49,1,1,1
100.0,1,16,22,1,1,1
100.0,1,5,14,0,1,1
100.0,1,20,28,0,1,1
100.0,1,16,25,1,1,1
100.0,1,34,16,1,1,1
100.0,1,57,15,0,1,1
100.0,1,40,22,1,1,1
100.0,1,12,44,1,1,1
100.0,0,33,4,0,1,1
100.0,1,17,13,1,1,1
100.0,1,13,88,0,1,1
100.0,1,15,34,1,1,1
100.0,1,41,31,1,1,1
100.0,1,10,10,1,1,1
100.0,1,35,28,1,1,1
100.0,1,1,21,1,1,1
100.0,1,9,104,0,1,1
100.0,0,5,77,1,1,1
100.0,1,18,9,0,1,1
100.0,1,42,21,0,1,1
100.0,1,20,13,1,1,1
100.0,1,13,8,0,1,1
100.0,1,24,60,1,1,1
100.0,1,52,52,1,1,1
100.0,1,14,18,1,1,1
100.0,1,23,28,1,1,1
100.0,1,17,38,0,1,1
100.0,1,27,33,1,1,1
100.0,1,13,21,0,1,1
100.0,1,11,16,0,1,1
100.0,0,4,6,1,1,1
100.0,1,16,14,1,1,1
100.0,1,13,9,1,1,1
100.0,1,36,38,1,1,1
100.0,1,5,27,1,1,1
100.0,1,3,69,0,1,1
100.0,0,39,41,1,1,1
100.0,1,16,32,1,1,1
100.0,1,19,30,1,1,1
100.0,1,2,7,1,1,1
100.0,1,7,22,1,1,1
100.0,1,25,25,1,1,1
100.0,0,1,13,1,1,1
100.0,1,46,108,1,1,1
100.0,1,19,59,1,1,1
100.0,1,20,135,1,1,1
100.0,1,12,25,1,1,1
100.0,1,6,9,1,1,1
100.0,0,22,15,1,1,1
100.0,1,17,23,1,1,1
100.0,0,44,72,1,1,1
100.0,1,15,61,0,1,1
100.0,1,14,20,1,1,1
100.0,1,16,68,1,1,1
100.0,1,18,24,1,1,1
100.0,1,27,7,0,1,1
100.0,0,42,51,1,1,1
100.0,1,9,12,1,1,1
100.0,1,9,146,1,1,1
100.0,1,28,28,1,1,1
100.0,1,35,15,0,1,1
100.0,0,18,23,0,1,1
100.0,1,28,50,0,1,1
100.0,1,35,30,1,1,1
100.0,1,18,7,1,1,1
100.0,1,11,7,1,1,1
100.0,1,7,2,0,1,1
100.0,1,21,47,1,1,1
100.0,1,12,59,1,1,1
100.0,0,14,16,1,1,1
100.0,1,21,27,1,1,1
100.0,1,22,25,0,1,1
100.0,1,10,49,1,1,1
100.0,1,31,82,1,1,1
100.0,1,15,49,1,1,1
100.0,1,8,21,1,1,1
100.0,1,31,106,1,1,1
100.0,1,8,17,1,1,1
100.0,1,10,27,0,1,1
100.0,0,21,29,1,1,1
100.0,1,20,33,0,1,1
100.0,1,15,232,1,1,1
100.0,1,52,12,0,1,1
100.0,1,13,3,1,1,1
100.0,1,60,46,0,1,1
100.0,1,15,29,1,1,1
100.0,1,5,77,1,1,1
100.0,0,1,15,1,1,1
100.0,1,41,38,1,1,1
100.0,1,41,37,0,1,1
100.0,1,1,37,0,1,1
100.0,1,5,34,1,1,1
100.0,1,15,80,1,1,1
100.0,1,15,27,1,1,1
100.0,1,71,602,1,1,1
100.0,1,14,19,1,1,1
100.0,1,21,12,0,1,1
100.0,0,23,38,0,1,1
100.0,1,7,20,1,1,1
100.0,1,6,37,1,1,1
100.0,1,35,40,1,1,1
100.0,0,6,38,0,1,1
100.0,1,13,58,1,1,1
100.0,1,79,25,0,1,1
100.0,1,9,23,1,1,1
100.0,0,6,14,0,1,1
100.0,1,123,127,1,1,1
100.0,1,13,14,0,1,1
100.0,1,11,11,0,1,1
100.0,1,19,67,0,1,1
100.0,1,19,108,1,1,1
100.0,1,15,26,0,1,1
100.0,0,0,0,0,0,0
100.0,1,9,42,0,1,1
100.0,1,20,17,1,1,1
100.0,0,0,0,0,0,0
100.0,1,27,57,1,1,1
100.0,1,24,58,1,1,1
100.0,1,46,65,0,1,1
100.0,1,21,34,1,1,1
100.0,1,124,111,1,1,1
100.0,1,15,21,0,1,1
100.0,1,51,16,1,1,1
100.0,1,27,19,1,1,1
100.0,1,32,67,1,1,1
100.0,1,27,13,1,1,1
100.0,1,11,25,1,1,1
100.0,1,16,66,1,1,1
100.0,1,3,29,1,1,1
100.0,1,28,35,1,1,1
100.0,1,44,32,1,1,1
100.0,1,11,7,1,1,1
100.0,1,12,224,1,1,1
100.0,1,10,216,0,1,1
100.0,1,39,10,1,1,1
100.0,1,6,32,1,1,1
100.0,1,16,67,1,1,1
100.0,0,25,62,1,1,1
100.0,1,20,27,1,1,1
100.0,1,3,23,1,1,1
100.0,1,15,70,1,1,1
100.0,1,3,28,0,1,1
100.0,1,44,21,1,1,1
100.0,1,14,16,1,1,1
100.0,1,11,21,1,1,1
100.0,1,21,31,1,1,1
100.0,1,18,15,1,1,1
100.0,1,10,0,0,1,1
100.0,1,7,7,1,1,1
100.0,0,10,10,0,1,1
100.0,1,32,40,0,1,1
100.0,1,13,175,1,1,1
100.0,0,40,29,0,1,1
100.0,1,11,94,1,1,1
100.0,1,33,16,1,1,1
100.0,0,3,31,0,1,1
100.0,1,19,55,1,1,1
100.0,1,5,42,0,1,1
100.0,1,12,15,1,1,1
100.0,1,61,160,1,1,1
100.0,0,23,9,1,1,1
100.0,1,22,44,1,1,1
100.0,0,17,59,0,1,1
100.0,1,18,70,1,1,1
100.0,1,6,58,1,1,1
100.0,1,7,2,1,1,1
100.0,1,5,34,0,1,1
100.0,1,19,14,1,1,1
100.0,1,12,19,1,1,1
100.0,1,15,27,1,1,1
100.0,1,17,32,1,1,1
100.0,0,16,47,0,1,1
100.0,1,32,49,0,1,1
100.0,1,9,26,1,1,1
100.0,1,20,26,1,1,1
100.0,1,8,32,1,1,1
100.0,1,50,30,1,1,1
100.0,1,3,8,0,1,1
100.0,1,34,79,1,1,1
100.0,0,12,17,0,1,1
100.0,1,26,353,1,1,1
100.0,0,2,1,0,1,1
100.0,1,14,18,0,1,1
100.0,1,7,4,0,1,1
100.0,1,7,5,0,1,1
100.0,0,20,45,1,1,1
100.0,0,11,8,1,1,1
100.0,1,1,15,1,1,1
100.0,1,27,24,1,1,1
100.0,1,34,25,0,1,1
100.0,0,14,10,1,1,1
100.0,1,14,64,1,1,1
100.0,0,57,5,0,1,1
100.0,0,7,21,0,1,1
100.0,1,10,29,1,1,1
100.0,1,14,1,1,1,1
100.0,1,9,34,0,1,1
100.0,0,15,5,1,1,1
100.0,1,5,9,0,1,1
100.0,0,9,1,1,1,1
100.0,1,10,69,1,1,1
100.0,0,12,41,1,1,1
100.0,1,33,10,1,1,1
100.0,1,19,60,1,1,1
100.0,1,13,14,1,1,1
100.0,1,17,374,1,1,1
100.0,0,3,9,0,1,1
100.0,1,20,91,1,1,1
100.0,1,21,33,1,1,1
100.0,1,21,14,1,1,1
100.0,1,13,117,0,1,1
100.0,0,17,104,0,1,1
100.0,0,2,75,1,1,1
100.0,1,50,86,1,1,1
100.0,1,34,70,1,1,1
100.0,1,10,9,1,1,1
100.0,1,22,21,1,1,1
100.0,1,2,40,1,1,1
100.0,1,22,21,1,1,1
100.0,1,15,37,1,1,1
100.0,1,8,37,1,1,1
100.0,0,15,8,1,1,1
100.0,0,13,22,1,1,1
100.0,0,8,1,0,1,1
100.0,1,10,48,1,1,1
100.0,1,14,21,1,1,1
100.0,0,39,30,0,1,1
100.0,0,8,4,1,1,1
100.0,1,11,33,1,1,1
100.0,1,19,34,1,1,1
100.0,1,11,24,0,1,1
100.0,1,10,18,1,1,1
100.0,1,18,82,0,1,1
100.0,1,6,8,1,1,1
100.0,1,31,47,1,1,1
100.0,0,9,407,0,1,1
100.0,1,5,32,1,1,1
100.0,1,22,14,1,1,1
100.0,1,13,37,1,1,1
100.0,1,31,34,1,1,1
100.0,1,11,18,1,1,1
100.0,1,1,14,1,1,1
100.0,1,3,21,1,1,1
100.0,1,4,24,1,1,1
100.0,1,33,120,1,1,1
100.0,1,37,56,1,1,1
100.0,1,37,15,0,1,1
100.0,1,7,32,0,1,1
100.0,1,21,101,1,1,1
100.0,1,13,41,1,1,1
100.0,1,23,19,1,1,1
100.0,1,11,5,1,1,1
100.0,1,11,25,0,1,1
100.0,1,26,12,1,1,1
100.0,0,16,0,1,1,1
100.0,1,7,13,1,1,1
100.0,0,3,9,1,1,1
100.0,1,18,30,1,1,1
100.0,0,3,10,1,1,1
100.0,1,22,41,1,1,1
100.0,1,4,14,1,1,1
100.0,0,12,69,1,1,1
100.0,0,2,19,1,1,1
100.0,1,53,44,1,1,1
100.0,1,17,28,1,1,1
100.0,1,4,1,1,1,1
100.0,0,13,1,1,1,1
100.0,0,0,32,1,1,1
100.0,1,17,22,1,1,1
100.0,1,24,8,1,1,1
100.0,1,11,24,1,1,1
100.0,1,18,20,0,1,1
100.0,1,33,42,0,1,1
100.0,0,25,6,1,1,1
100.0,1,12,10,1,1,1
100.0,1,17,44,0,1,1
100.0,0,20,12,0,1,1
100.0,0,4,50,0,1,1
100.0,1,23,58,0,1,1
100.0,1,13,46,1,1,1
100.0,1,59,45,1,1,1
100.0,1,18,308,1,1,1
100.0,0,6,10,1,1,1
100.0,1,12,3,1,1,1
100.0,1,3,27,1,1,1
100.0,1,2,18,0,1,1
100.0,0,1,24,1,1,1
100.0,1,27,25,1,1,1
100.0,1,21,85,1,1,1
100.0,1,18,17,1,1,1
100.0,1,26,35,1,1,1
100.0,1,14,31,1,1,1
100.0,1,50,56,1,1,1
100.0,1,15,131,1,1,1
100.0,1,5,23,1,1,1
100.0,1,26,115,1,1,1
100.0,1,7,11,1,1,1
100.0,1,34,69,1,1,1
100.0,1,27,32,0,1,1
100.0,1,19,33,1,1,1
100.0,1,17,14,1,1,1
100.0,1,24,227,1,1,1
100.0,1,31,35,1,1,1
100.0,1,17,43,0,1,1
100.0,1,24,19,1,1,1
100.0,1,29,42,1,1,1
100.0,1,23,23,1,1,1
100.0,1,2,38,1,1,1
100.0,1,22,219,1,1,1
100.0,0,13,17,0,1,1
100.0,0,18,0,1,1,1
100.0,1,14,74,1,1,1
100.0,1,3,10,1,1,1
100.0,1,3,33,1,1,1
100.0,1,12,10,1,1,1
100.0,0,0,4,1,1,1
100.0,1,13,26,0,1,1
100.0,1,7,30,0,1,1
100.0,1,19,14,0,1,1
100.0,1,3,4,0,1,1
100.0,1,8,17,1,1,1
100.0,1,6,43,1,1,1
100.0,1,11,11,0,1,1
100.0,0,17,18,1,1,1
100.0,1,16,15,1,1,1
100.0,1,13,25,1,1,1
100.0,1,5,52,0,1,1
100.0,1,32,29,1,1,1
100.0,1,40,74,0,1,1
100.0,1,4,11,0,1,1
100.0,1,8,32,1,1,1
100.0,1,8,11,0,1,1
100.0,1,14,20,1,1,1
100.0,1,20,11,1,1,1
100.0,0,6,10,1,1,1
100.0,1,12,24,1,1,1
100.0,0,15,15,1,1,1
100.0,1,7,51,0,1,1
100.0,0,6,35,1,1,1
100.0,1,37,41,1,1,1
100.0,1,16,13,0,1,1
100.0,0,9,20,1,1,1
100.0,1,1,1,1,1,1
100.0,1,8,26,1,1,1
100.0,1,11,6,0,1,1
100.0,1,24,38,1,1,1
100.0,1,8,50,1,1,1
100.0,0,12,161,0,1,1
100.0,1,13,24,1,1,1
100.0,1,11,17,1,1,1
100.0,1,39,31,1,1,1
100.0,1,11,7,1,1,1
100.0,1,20,64,1,1,1
100.0,1,12,6,1,1,1
100.0,1,17,30,1,1,1
100.0,1,52,36,1,1,1
100.0,0,4,22,1,1,1
100.0,1,20,31,1,1,1
100.0,1,7,16,0,1,1
100.0,0,2,0,1,1,1
100.0,0,8,11,1,1,1
100.0,0,52,38,1,1,1
100.0,1,73,35,0,1,1
100.0,0,19,13,1,1,1
100.0,0,14,41,1,1,1
100.0,1,8,53,1,1,1
100.0,1,9,38,1,1,1
100.0,1,12,11,1,1,1
100.0,1,20,23,1,1,1
100.0,1,9,23,1,1,1
100.0,1,14,17,1,1,1
100.0,1,25,56,0,1,1
100.0,1,4,10,1,1,1
100.0,1,23,54,1,1,1
100.0,1,28,14,1,1,1
100.0,1,19,1,1,1,1
100.0,1,25,86,1,1,1
100.0,1,17,0,1,1,1
100.0,0,33,33,0,1,1
100.0,1,18,20,1,1,1
100.0,1,7,12,0,1,1
100.0,1,4,123,1,1,1
100.0,1,2,59,1,1,1
100.0,1,28,82,1,1,1
100.0,1,16,86,1,1,1
100.0,1,14,13,1,1,1
100.0,1,32,245,1,1,1
100.0,1,8,45,1,1,1
100.0,1,15,7,1,1,1
100.0,1,13,14,1,1,1
100.0,1,37,28,0,1,1
100.0,1,17,39,1,1,1
100.0,1,22,34,1,1,1
100.0,1,48,34,0,1,1
100.0,1,9,12,0,1,1
100.0,1,25,29,1,1,1
100.0,0,9,3,1,1,1
100.0,0,11,14,1,1,1
22.96734604,0,0,0,0,1,0
23.15689981,0,0,0,0,1,0
27.27272727,0,2,0,0,0,0
27.63076923,0,0,0,0,1,0
28.71217452,0,0,0,0,0,0
29.45833333,0,0,0,0,0,0
30.23711542,0,0,0,0,1,0
30.56080655,0,0,0,0,1,0
31.38095238,0,0,0,0,0,0
31.75803403,0,0,0,0,1,0
32.30326985,0,0,0,0,1,0
34.72222222,0,0,9,0,0,0
35.43384615,0,0,0,0,1,0
35.60615385,0,0,0,0,1,0
35.88531821,0,0,0,0,1,0
36.04284814,0,0,0,0,1,0
36.375,0,0,0,0,1,0
36.93538462,0,0,2,1,1,0
37.02380952,0,0,0,0,0,0
37.40307692,0,0,1,0,0,0
38.01388889,0,9,8,0,0,0
38.45833333,1,2,5,0,1,0
38.78386894,0,1,0,0,1,0
39.12595341,0,0,0,0,0,0
39.16194077,0,0,0,0,1,0
39.37332509,0,0,0,0,0,0
39.45578231,0,0,0,0,0,0
39.57151859,0,0,1,0,1,0
39.61904762,0,0,0,0,0,0
40.0,0,0,0,0,0,0
40.0,0,0,0,0,0,0
40.0,0,0,0,0,0,0
40.04761905,0,1,0,0,0,0
40.39067423,0,0,9,1,0,0
40.42857143,0,0,0,0,0,0
40.49586777,0,1,1,0,1,0
41.2863816,0,0,0,0,1,0
41.3582465,0,1,1,0,1,0
41.42857143,0,0,0,0,0,0
41.45537003,0,0,0,0,0,0
41.77777778,0,1,0,0,0,0
41.82536831,0,0,0,0,1,0
42.16666667,0,1,0,0,0,0
42.25,0,0,0,0,1,0
42.52777778,0,0,0,0,1,0
42.65181459,0,1,4,0,1,0
42.65181459,0,0,0,0,1,0
42.69222841,0,0,0,0,0,0
43.10018904,0,0,15,1,1,0
44.01724757,0,1,0,0,1,0
44.42344045,0,0,0,0,1,0
44.48645243,0,0,0,0,1,0
44.51795841,0,0,0,0,0,0
44.51795841,0,4,7,0,1,0
45.28,0,0,0,0,0,0
45.33711405,0,0,0,0,1,0
45.375,0,0,0,0,0,0
45.92857143,0,0,0,0,0,0
46.31379962,0,0,0,0,0,0
46.31692418,0,1,0,0,1,0
47.12430427,0,0,0,0,0,0
47.24799011,0,1,0,0,0,0
47.53659039,0,0,0,0,0,0
47.57455983,0,0,0,0,0,0
47.60554505,0,6,4,0,1,0
47.74273346,0,0,0,0,0,0
47.86641929,0,0,0,0,0,0
47.99010513,0,0,0,0,0,0
48.56615385,0,0,0,0,0,0
48.64976294,0,0,0,0,0,0
48.67674858,0,2,0,0,1,0
48.77344877,0,0,0,0,0,0
48.80555556,0,1,1,0,1,0
49.02331443,0,0,0,0,1,0
49.0863264,0,2,0,0,1,0
49.11783239,0,0,0,0,1,0
49.11783239,0,0,0,0,1,0
49.11965505,0,0,0,0,1,0
49.38888889,0,0,0,0,1,0
49.40138626,0,0,0,0,1,0
49.68494014,0,0,0,0,1,0
49.87423644,0,2,0,0,1,0
49.94444444,0,0,0,0,0,0
50.19047619,0,0,0,0,0,0
50.70068272,0,0,15,1,1,0
50.80848006,0,0,0,0,1,0
51.02407474,0,0,0,0,1,0
51.03969754,0,2,0,0,1,0
51.04761905,0,0,0,0,0,0
51.07120353,0,1,1,0,1,0
51.41776938,0,1,0,0,1,0
51.58153846,0,0,0,0,0,0
51.65692008,0,1,0,0,1,0
51.76433522,0,0,0,0,1,0
51.88620903,0,1,0,0,0,0
52.17391304,0,0,0,0,0,0
52.33333333,0,0,0,0,0,0
52.38095238,0,0,0,0,0,0
52.75200989,0,0,0,0,0,0
52.9615627,0,0,0,0,1,0
53.11909263,0,0,0,0,1,0
53.14408911,0,0,0,0,0,0
53.14408911,0,9,19,0,1,0
53.28798186,0,0,0,0,0,0
53.32375135,0,1,0,0,1,0
53.32375135,0,0,0,0,1,0
53.4116677,0,0,0,0,0,0
53.81222432,0,0,0,0,1,0
53.82680561,0,0,0,0,1,0
53.86273805,0,0,0,0,0,0
54.00646784,0,1,1,0,1,0
54.06427221,0,2,3,0,1,0
54.06944444,0,0,0,0,0,0
54.25330813,0,0,0,0,1,0
54.5952381,0,1,0,0,0,0
54.72277011,0,1,1,0,1,0
55.11904762,0,0,0,0,0,0
55.125,0,0,3,0,0,0
55.29166667,0,0,0,0,1,0
55.59722222,0,0,0,0,0,0
55.73809524,0,0,0,0,0,0
55.80309019,0,0,0,0,1,0
55.90599876,0,0,0,0,0,0
55.98845599,0,0,0,0,0,0
56.01764335,0,5,2,0,1,0
56.15277778,0,0,0,0,0,0
56.15337044,0,0,0,0,0,0
56.15337044,0,0,0,0,0,0
56.16666667,0,0,0,0,0,0
56.16666667,0,0,0,0,0,0
56.30119723,0,1,0,0,1,0
56.35714286,0,0,0,0,0,0
56.77378702,0,0,0,0,1,0
56.83679899,0,1,0,0,1,0
56.89548547,0,0,0,0,0,0
56.89981096,0,0,0,0,1,0
56.89981096,0,2,3,0,1,0
57.0191713,0,2,0,0,0,0
57.0191713,0,0,0,0,0,0
57.0191713,0,0,0,0,0,0
57.30952381,0,0,0,0,0,0
57.31225296,0,1,9,0,1,0
57.34089477,0,0,0,0,1,0
57.35714286,0,0,0,0,0,0
57.40390674,0,5,4,1,1,0
57.47268604,0,0,0,0,0,0
57.47268604,0,0,0,0,0,0
57.50153846,0,0,0,0,0,0
57.62444865,0,0,0,0,1,0
57.80251495,0,0,0,0,0,0
57.92620078,0,0,0,0,0,0
57.9674294,0,0,0,0,0,0
58.04988662,0,0,0,0,0,0
58.37971552,0,0,2,0,0,0
59.05555556,0,0,0,0,0,0
59.46819978,0,6,2,0,1,0
59.57142857,0,0,0,0,0,0
60.05040958,0,0,2,0,0,0
60.05040958,0,0,0,0,0,0
60.08191556,0,0,0,0,1,0
60.14285714,0,0,0,0,0,0
60.42053185,0,1,3,0,0,0
60.42848141,0,0,1,0,1,0
60.57142857,0,1,0,0,0,0
60.9152752,0,1,0,0,0,0
60.95650381,0,1,0,0,0,0
60.97736256,0,0,0,0,1,0
60.97736256,0,0,0,0,1,0
61.08018965,0,0,0,0,0,0
61.09010712,0,0,0,0,1,0
61.09010712,0,0,0,0,1,0
61.43667297,0,0,0,0,0,0
61.49247578,0,0,0,0,0,0
61.80952381,0,0,0,0,0,0
62.0,0,0,0,0,0,0
62.10526316,0,0,0,0,1,0
62.15213358,0,0,0,0,0,0
62.15213358,0,1,0,0,0,0
62.19336219,0,1,2,0,0,0
62.31704803,0,0,0,0,0,0
62.35827664,0,0,0,0,0,0
62.44073387,0,0,0,0,0,0
62.59432267,0,0,0,0,1,0
62.68810555,0,2,0,0,0,0
62.7284184,0,0,0,0,1,0
62.85444234,0,0,0,0,1,0
62.89424861,0,0,0,0,0,0
63.1828489,0,1,0,0,0,0
63.18769231,0,0,0,0,1,0
63.8425067,0,2,0,0,0,0
64.02016383,0,0,0,0,1,0
64.02016383,0,1,1,0,1,0
64.02380952,0,0,0,0,0,0
64.27221172,0,0,0,0,1,0
64.43213296,0,0,0,0,1,0
64.58727158,0,0,0,0,0,0
64.89399928,0,0,0,0,1,0
64.95726496,0,0,1,0,1,0
65.07142857,0,0,0,0,0,0
65.11904762,0,0,0,0,0,0
65.39557309,0,0,0,0,0,0
65.52777778,0,0,0,0,1,0
65.52777778,0,0,0,0,1,0
65.53245117,0,0,0,0,1,0
65.54761905,0,0,0,0,0,0
65.54761905,0,0,0,0,0,0
65.5952381,0,8,0,1,0,0
65.78571429,0,0,0,0,0,0
65.97353497,0,1,15,0,1,0
66.07142857,0,1,0,0,0,0
66.08946609,0,0,0,0,0,0
66.17192331,0,0,0,0,0,0
66.25438054,0,0,0,0,0,0
66.27680312,0,1,0,0,1,0
66.45238095,0,0,0,0,0,0
66.45238095,0,1,0,0,0,0
66.5952381,0,0,0,0,0,0
66.63888889,0,0,0,0,0,0
66.66666667,0,2,0,0,0,0
66.70789528,0,1,2,0,0,0
66.7903525,0,0,1,0,0,0
66.95526696,0,0,0,0,0,0
67.16666667,0,0,0,0,0,0
67.22960834,0,0,0,0,0,0
67.40878169,0,1,0,0,0,0
67.45001031,0,0,0,0,0,0
67.69673015,0,1,1,0,1,0
67.90153846,0,0,0,0,0,0
68.08333333,0,0,0,0,0,0
68.3994959,0,0,0,0,1,0
68.3994959,0,0,0,0,1,0
68.3994959,0,0,0,0,1,0
68.3994959,0,0,0,0,1,0
68.3994959,0,9,19,0,1,0
68.41537909,0,0,0,0,0,0
68.49401386,0,0,0,0,1,0
68.49401386,0,0,0,0,1,0
68.49401386,0,1,0,0,1,0
68.77756774,0,0,0,0,1,0
68.80907372,0,0,0,0,1,0
68.8720857,0,0,0,0,1,0
68.91843335,0,0,0,0,0,0
69.0,0,0,0,0,0,0
69.02961563,0,0,0,0,0,0
69.06216313,0,1,4,0,0,0
69.41828255,0,1,1,0,0,0
69.4933525,0,0,0,0,1,0
69.61904762,0,3,4,1,0,0
69.81944444,0,0,0,0,1,0
69.81944444,0,0,1,0,1,0
69.95238095,0,0,0,0,0,0
70.0267986,0,0,0,0,0,0
70.0952381,0,0,0,0,0,0
70.39785611,0,0,0,0,0,0
70.60399918,0,4,0,1,0,0
70.71428571,0,0,0,0,0,0
71.14285714,0,0,0,0,0,0
71.15277778,0,0,0,0,0,0
71.42857143,0,0,0,0,0,0
71.64929932,0,9,19,0,1,0
71.73611111,0,0,0,0,0,0
71.76190476,0,0,0,0,0,0
71.90082645,0,0,0,0,1,0
71.92331478,0,0,0,0,0,0
71.96454339,0,0,0,0,0,0
72.00862379,0,0,0,0,0,0
72.41805813,0,0,0,0,0,0
72.45928675,0,0,1,0,0,0
72.4757456,0,0,0,0,0,0
72.4952741,0,5,0,0,1,0
72.4952741,0,0,0,0,1,0
72.4952741,0,0,0,0,1,0
72.61947539,0,0,0,0,0,0
72.77882798,0,9,19,0,1,0
72.81033396,0,0,0,0,1,0
72.84183995,0,0,0,0,1,0
72.84183995,0,9,19,0,1,0
72.99936988,0,0,0,0,1,0
72.99936988,0,0,0,0,1,0
73.03087587,0,0,0,0,1,0
73.03087587,0,1,0,0,0,0
73.09388784,0,0,0,0,1,0
73.23032699,0,0,0,0,0,0
73.45238095,0,0,0,0,0,0
73.5952381,0,1,0,0,0,0
73.92857143,0,0,0,0,0,0
73.92857143,0,0,0,0,0,0
74.30952381,0,0,0,0,0,0
74.74747475,0,0,0,0,0,0
74.78571429,0,0,0,0,0,0
75.35714286,0,0,0,0,0,0
75.5,0,0,0,0,0,0
75.5952381,0,0,0,0,0,0
75.77819006,0,0,0,0,0,0
75.92526051,0,0,0,0,1,0
75.97619048,0,0,0,0,0,0
76.11904762,0,2,2,0,1,0
76.21428571,0,0,0,0,0,0
76.26190476,0,0,0,0,0,0
76.28458498,0,9,19,0,1,0
76.35539064,0,0,0,0,0,0
76.50017966,0,6,4,0,1,0
76.50017966,0,4,2,0,1,0
76.50017966,0,6,4,0,1,0
76.52030509,0,2,0,1,0,0
76.52030509,0,1,0,0,0,0
76.60276232,0,0,0,0,0,0
76.64390945,0,0,0,0,0,0
76.78571429,0,0,0,0,0,0
76.97381983,0,0,0,0,0,0
77.5097918,0,0,0,0,0,0
77.53623188,0,0,0,0,1,0
78.58426159,0,0,0,0,0,0
80.19047619,0,0,0,0,0,0
80.23809524,0,1,0,0,0,0
80.85714286,0,1,0,0,0,0
81.0952381,0,0,0,0,0,0
81.19047619,0,0,0,0,0,0
81.47619048,0,0,0,0,0,0
81.63201008,0,9,19,0,1,0
81.96191161,0,0,0,0,0,0
82.45614035,0,3,8,0,1,0
83.80592313,0,2,3,0,1,0
84.72479901,0,0,2,0,0,0
84.72479901,0,1,0,0,0,0
84.84848485,0,0,1,0,0,0
86.7768595,0,0,0,0,0,0
90.38095238,0,1,0,0,0,0
90.76190476,0,0,0,0,0,0
90.76479076,0,0,0,0,0,0
94.5952381,0,0,0,0,0,0
95.07142857,0,0,0,0,0,0
100.0,1,24,21,1,1,1
100.0,0,8,14,1,1,1
100.0,0,16,13,1,1,1
100.0,1,14,65,1,1,1
100.0,0,23,20,1,1,1
100.0,1,3,19,1,1,1
100.0,1,12,8,1,1,1
100.0,0,6,30,1,1,1
100.0,1,18,49,1,1,1
100.0,1,16,33,1,1,1
100.0,1,35,13,1,1,1
100.0,1,33,224,1,1,1
100.0,1,11,3,1,1,1
100.0,1,10,16,1,1,1
100.0,1,14,13,1,1,1
100.0,1,41,26,1,1,1
100.0,1,35,16,0,1,1
100.0,1,17,91,1,1,1
100.0,1,6,26,1,1,1
100.0,1,2,23,1,1,1
100.0,1,12,28,1,1,1
100.0,0,2,11,1,1,1
100.0,1,18,41,1,1,1
100.0,0,4,24,0,1,1
100.0,1,10,56,0,1,1
100.0,1,9,12,0,1,1
100.0,0,17,0,1,1,1
100.0,1,9,16,0,1,1
100.0,1,9,17,0,1,1
100.0,0,10,22,0,1,1
100.0,0,7,3,1,1,1
100.0,1,20,558,1,1,1
100.0,1,4,709,0,1,1
100.0,1,4,17,0,1,1
100.0,1,6,16,1,1,1
100.0,1,9,29,1,1,1
100.0,1,39,253,1,1,1
100.0,1,36,15,0,1,1
